産,give birth,"生産 (せいざん): live birth
産業 (さんぎょう): industry
資産 (しさん): property
産 (さん): (giving) birth
土産 (どさん): product of the land"
刃,blade,"刃 (やいば): blade
刃物 (はもの): edged tool
諸刃 (もろは): double-edged
付け焼刃 (つけやきば): thin veneer
刃先 (はさき): edge of blade"
忍,endure,"忍耐 (にんたい): endurance
忍者 (にんじゃ): ninja
忍 (しのぶ): color of clothing layers under one's overcoat (light green on blue)
忍び (しのび): stealth
堪忍 (かんにん): patience"
認,recognize,"確認 (かくにん): confirmation
認識 (にんしき): recognition
認め (みとめ): approval
認証 (にんしょう): certification
認知 (にんち): acknowledgement"
団,group,"団体 (だんたい): organization
団 (だん): body
集団 (しゅうだん): group
布団 (ふとん): futon
団子 (だんご): dango"
計,measure,"計画 (けいかく): plan
計算 (けいさん): calculation
設計 (せっけい): plan
計 (けい): plan
時計 (とけい): watch"
権,rights,"権 (けん): right (to do something)
政権 (せいけん): (political) administration
権利 (けんり): right
権力 (けんりょく): (political) power
権限 (けんげん): power"
州,state,"州 (す): sandbank
九州 (きゅうしゅう): Kyushu (southernmost of the four main islands of Japan)
欧州 (おうしゅう): Europe
満州 (まんしゅう): Manchuria
本州 (ほんしゅう): Honshū (largest of the four main islands of Japan)"
束,bundle,"約束 (やくそく): promise
収束 (しゅうそく): conclusion
拘束 (こうそく): restriction
束 (そく): lattice
束縛 (そくばく): restraint"
頼,trust,"信頼 (しんらい): reliance
依頼 (いらい): request
頼り (たより): reliance
頼む (たのむ): to request
頼み (だのみ): depending on"
火,fire,"火 (か): fire (second of the five elements)
花火 (はなび): fireworks
火曜日 (かようび): Tuesday
火力 (かりょく): heating power
火災 (かさい): conflagration"
兄,older brother,"兄弟 (きょうだい): siblings
兄さん (にいさん): older brother
兄ちゃん (にいちゃん): (one's) older brother
兄貴 (あにき): elder brother
兄妹 (けいまい): older brother and younger sister"
説,theory,"説明 (せつめい): explanation
小説 (しょうせつ): novel
解説 (かいせつ): explanation
説 (せつ): theory
説得 (せっとく): persuasion"
昨,previous,"昨日 (きのう): yesterday
昨年 (さくねん): last year
一昨日 (おととい): day before yesterday
昨今 (さっこん): nowadays
昨晩 (さくばん): last night"
待,wait,"期待 (きたい): expectation
待ち (まち): waiting
待つ (まつ): to wait
招待 (しょうたい): invitation
待機 (たいき): standing by"
光,ray,"光 (ひかり): light
観光 (かんこう): sightseeing
光景 (こうけい): scene
太陽光 (たいようこう): sunlight
光る (ひかる): to shine"
象,elephant,"印象 (いんしょう): impression
対象 (たいしょう): target
現象 (げんしょう): phenomenon
象徴 (しょうちょう): (abstract) symbol
抽象 (ちゅうしょう): abstraction"
親,parent,"親 (しん): intimacy
両親 (りょうしん): parents
母親 (ははおや): mother
父親 (ちちおや): father
親切 (しんせつ): kind"
求,request,"求め (もとめ): request
要求 (ようきゅう): demand
求める (もとめる): to want
追求 (ついきゅう): pursuit (of a goal, ideal, etc.)
請求 (せいきゅう): claim"
球,sphere,"地球 (ちきゅう): Earth
地球人 (ちきゅうじん): earthling
野球 (やきゅう): baseball
球 (きゅう): sphere
電球 (でんきゅう): light bulb"
投,throw,"投稿 (とうこう): contribution (to a newspaper, magazine, etc.)
投資 (とうし): investment
投票 (とうひょう): voting
投入 (とうにゅう): throwing into
投げ (なげ): a throw"
支,branch,"支援 (しえん): support
支持 (しじ): support
支配 (しはい): domination
支え (ささえ): support
支払い (しはらい): payment"
曲,musical composition,"曲 (くせ): wrong
作曲 (さっきょく): composition
楽曲 (がっきょく): musical composition
名曲 (めいきょく): famous music
新曲 (しんきょく): new piece"
判,judge,"判断 (はんだん): judgment
批判 (ひはん): criticism
評判 (ひょうばん): fame
裁判 (さいばん): trial
判明 (はんめい): establishing"
等,class,"等々 (とうとう): etc.
同等 (どうとう): equality
平等 (びょうどう): equality
高等 (こうとう): high class
等しい (ひとしい): equal"
由,reason,"理由 (りゆう): reason
自由 (じゆう): freedom
経由 (けいゆ): going through
由来 (ゆらい): origin
不自由 (ふじゆう): discomfort"
演,perform,"演奏 (えんそう): musical performance
出演 (しゅつえん): performance
演出 (えんしゅつ): production (e.g. play)
講演 (こうえん): lecture
演技 (えんぎ): acting"
件,affair,"事件 (じけん): event
条件 (じょうけん): condition
案件 (あんけん): matter (to discuss)
物件 (ぶっけん): article
件数 (けんすう): number of events (e.g. accidents, crimes, meetings, housing starts, hits on a web page)"
歌,song,"歌 (うた): song
歌詞 (うたことば): words mainly used in songs or poetry
歌う (うたう): to sing
歌手 (かしゅ): singer
短歌 (たんか): tanka"
奇,strange,"奇跡 (きせき): miracle
奇妙 (きみょう): strange
好奇 (こうき): inquisitiveness
奇 (き): strange
奇抜 (きばつ): novel"
崎,promontory,"長崎 (ながさき): Nagasaki (city)
川崎 (かわさき): Kawasaki (city)
崎 (さき): small peninsula
州崎 (すさき): sandspit"
黄,yellow,"黄色 (きいろ): yellow
黄金 (こがね): gold
黄 (き): yellow
黄色い (きいろい): yellow
黄昏 (たそがれ): dusk"
横,side,"横 (よこ): horizontal (as opposed to vertical)
横浜 (よこはま): Yokohama (city)
横断 (おうだん): crossing
横目 (よこめ): sidelong glance
縦横 (じゅうおう): length and width"
像,statue,"画像 (がぞう): image
想像 (そうぞう): imagination
映像 (えいぞう): image (on a screen)
像 (ぞう): image
解像度 (かいぞうど): resolution (e.g. display, dpi)"
頑,stubborn,"頑張り (がんばり): tenacity
頑張る (がんばる): to persevere
頑固 (がんこ): stubborn
頑丈 (がんじょう): solid
頑として (がんとして): firmly, stubbornly"
官,government official,"官 (つかさ): chief
官僚 (かんりょう): bureaucrat
警官 (けいかん): police officer
官房 (かんぼう): government secretariat
官邸 (かんてい): official residence (e.g. of the prime minister)"
飠,eat,
館,public building,"館 (かん): house
図書館 (としょかん): library
美術館 (びじゅつかん): art gallery
博物館 (はくぶつかん): museum
会館 (かいかん): meeting hall"
君,you,"諸君 (しょくん): you (people)
君たち (きみたち): you (plural)
君主 (くんしゅ): ruler
君臨 (くんりん): reigning
君が代 (きみがよ): Imperial reign"
総,whole,"総 (そう): whole
総合 (そうごう): synthesis
総理 (そうり): leading
総務 (そうむ): general affairs
総額 (そうがく): sum total"
城,castle,"城 (じょう): castle (in place names)
平城 (へいじょう): Heijō-kyō (ancient name of Nara)
長城 (ちょうじょう): great wall (of China)
牙城 (がじょう): stronghold (esp. of an enemy or opponent)
山城 (やまじろ): mountain castle"
注,pour,"注意 (ちゅうい): caution
注目 (ちゅうもく): notice
注 (ちゅう): annotation
注射 (ちゅうしゃ): injection
注入 (ちゅうにゅう): pouring"
呼,call,"呼ぶ (よぶ): to call out (to)
呼吸 (こきゅう): breathing
呼び (よび): call
呼びかけ (よびかけ): call
呼び出し (よびだし): call"
速,fast,"高速 (こうそく): high-speed
早速 (さっそく): at once
速度 (そくど): speed
速 (そく): gear
加速 (かそく): acceleration"
容,contain,"内容 (ないよう): contents
美容 (びよう): beauty of figure or form
容量 (ようりょう): capacity
容器 (ようき): container
容易 (ようい): easy"
失,lose,"失敗 (しっぱい): failure
失礼 (しつれい): discourtesy
失業 (しつぎょう): unemployment
損失 (そんしつ): loss (of assets, profit, etc.)
失う (うしなう): to lose"
鉄,iron,"地下鉄 (ちかてつ): underground train
鉄道 (てつどう): railroad
鉄 (てつ): iron (Fe)
鉄板 (てっぱん): iron plate
私鉄 (してつ): private railway"
央,center,"中央 (ちゅうおう): centre
央 (おう): middle
中央アジア (ちゅうおうアジア): central Asia
震央 (しんおう): epicentre (of an earthquake)
中央アフリカ (ちゅうおうアフリカ): Central Africa"
映,reflect,"映画 (えいが): movie
映像 (えいぞう): image (on a screen)
反映 (はんえい): reflection (light, image, situation, attitude, etc.)
上映 (じょうえい): screening (a movie)
放映 (ほうえい): televising"
他,other,"他 (た): other (esp. people and abstract matters)
その他 (そのほか): etc.
他人 (たにん): another person
他者 (たしゃ): another person
他社 (たしゃ): another company"
限,limit,"限り (かぎり): limit
限定 (げんてい): limit
制限 (せいげん): restriction
限界 (げんかい): limit
期限 (きげん): term"
喬,high,喬木 (きょうぼく): tall tree
橋,bridge,"橋 (きょう): pons (pontes)
新橋 (しんばし): Shinbashi (section of Tokyo)
石橋 (いしばし): stone bridge
桟橋 (さんばし): wharf
船橋 (ふなばし): pontoon bridge"
路,road,"道路 (どうろ): road
回路 (かいろ): circuit (electric)
路 (ち): way to ...
路線 (ろせん): route (bus, train, air, etc.)
路面 (ろめん): road surface"
応,respond,"対応 (たいおう): correspondence (to)
一応 (いちおう): more or less
反応 (はんのう): reaction
応援 (おうえん): aid
応募 (おうぼ): application"
花,flower,"花 (はな): flower
花火 (はなび): fireworks
花粉 (かふん): pollen
花見 (はなみ): cherry blossom viewing
花鳥 (かちょう): flowers and birds"
園,garden,"公園 (こうえん): (public) park
園 (その): garden (esp. man-made)
幼稚園 (ようちえん): kindergarten
保育園 (ほいくえん): nursery school
学園 (がくえん): educational institution"
吊,suspend,"吊り (つり): hanging
宙吊り (ちゅうづり): hanging in midair
吊る (つる): to hang
吊り上げ (つりあげ): mechanism used to lift an actor onto the stage (in kabuki)
首吊り (くびつり): hanging (by the neck)"
常,normal,"非常 (ひじょう): emergency
通常 (つうじょう): usual
常に (つねに): always
日常 (にちじょう): everyday
異常 (いじょう): strangeness"
誰,who (question word),"誰 (だれ): who
誰か (だれか): someone
誰々 (だれだれ): so-and-so
誰彼 (だれかれ): this or that person"
党,group,"民主党 (みんしゅとう): Democratic Party (esp. DPJ or US Democratic Party)
党 (とう): party (political)
政党 (せいとう): political party
野党 (やとう): opposition party
与党 (よとう): ruling party"
試,test,"試し (ためし): trial
試合 (しあい): match
試験 (しけん): examination
試み (こころみ): attempt
試行錯誤 (しこうさくご): trial and error"
降,descend,"以降 (いこう): on and after
降る (ふる): to fall (of rain, snow, ash, etc.)
降りる (おりる): to descend (e.g. a mountain)
降下 (こうか): descent
下降 (かこう): descent"
局,office,"結局 (けっきょく): after all
局 (つぼね): court lady
当局 (とうきょく): authorities
局長 (きょくちょう): bureau director
局面 (きょくめん): position in a game of go or shogi"
句,phrase,"句 (く): section (i.e. of text)
俳句 (はいく): haiku
句集 (くしゅう): collection of haiku poems
文句 (もんく): complaint
一句 (いっく): phrase (verse, line)"
敬,respect,"尊敬 (そんけい): respect
敬意 (けいい): respect
敬遠 (けいえん): pretending to respect someone while in fact staying distant
敬愛 (けいあい): respect and affection
敬語 (けいご): honorific"
警,guard against,"警察 (けいさつ): police
警告 (けいこく): warning
警戒 (けいかい): vigilance
警備 (けいび): defense
警官 (けいかん): police officer"
観,observe,"観 (かん): look
観光 (かんこう): sightseeing
観察 (かんさつ): observation
観客 (かんきゃく): audience
観点 (かんてん): point of view"
想,concept,"想像 (そうぞう): imagination
予想 (よそう): expectation
感想 (かんそう): impressions
理想 (りそう): ideal
想定 (そうてい): hypothesis"
果,fruit,"結果 (けっか): result
効果 (こうか): effect
成果 (せいか): (good) result
果たして (はたして): as was expected
果物 (くだもの): fruit"
景,scenery,"背景 (はいけい): background
風景 (ふうけい): scenery
景色 (けしき): scenery
光景 (こうけい): scene
景気 (けいき): business conditions"
影,shadow,"影響 (えいきょう): influence
撮影 (さつえい): photography (still or motion)
影 (かげ): shadow
悪影響 (あくえいきょう): bad influence
投影 (とうえい): projection"
役,service,"役 (やく): use
役割 (やくわり): part
主役 (しゅやく): leading part
現役 (げんえき): active duty
役に立つ (やくにたつ): to be helpful"
再,again,"再 (さい): re-
再生 (さいせい): resuscitation
再び (ふたたび): again
再度 (さいど): twice
再開 (さいかい): reopening"
叩,strike,"叩きつける (たたきつける): to throw violently against
袋叩き (ふくろだたき): beating someone up by ganging up on them
叩き込む (たたきこむ): to drive into (e.g. a nail into a board)
叩き上げ (たたきあげ): working one's way up"
命,fate,"命 (めい): command
生命 (せいめい): life
一生懸命 (いっしょうけんめい): very hard
革命 (かくめい): revolution
運命 (うんめい): fate"
歩,walk,"歩 (ぶ): bu
散歩 (さんぽ): walk
歩く (あるく): to walk
歩き (あるき): walk
徒歩 (とほ): walking"
格,status,"価格 (かかく): price
性格 (せいかく): character (of a person)
本格 (ほんかく): original method or procedure
格好 (かっこう): shape
資格 (しかく): qualifications"
武,military,"武器 (ぶき): weapon
武装 (ぶそう): arms
武将 (ぶしょう): military commander
武 (ぶ): military force
武士 (ぶし): warrior"
斗,Big Dipper,"斗 (とます): kanji radical 68 at right
北斗七星 (ほくとしちせい): the Big Dipper (asterism)
北斗星 (ほくとせい): the Big Dipper (asterism)
漏斗 (じょうご): funnel"
科,section,"科学 (かがく): science
教科書 (きょうかしょ): textbook
学科 (がっか): study subject
科目 (かもく): (school) subject
外科 (げか): surgery"
両,both,"両方 (りょうほう): both
両親 (りょうしん): parents
両 (りゃん): two
車両 (しゃりょう): rolling stock
両者 (りょうしゃ): pair"
査,investigate,"調査 (ちょうさ): investigation
検査 (けんさ): inspection (e.g. customs, factory)
審査 (しんさ): judging
捜査 (そうさ): search (esp. in criminal investigations)
監査 (かんさ): inspection"
急,hurry,"急 (きゅう): sudden
緊急 (きんきゅう): urgency
急遽 (きゅうきょ): hurriedly
急速 (きゅうそく): rapid (e.g. progress)
急激 (きゅうげき): sudden"
改,reformation,"改善 (かいぜん): betterment
改めて (あらためて): another time
改革 (かいかく): reform
改造 (かいぞう): remodeling
改良 (かいりょう): improvement"
種,kind,"種類 (しゅるい): variety
種 (くさ): cause
機種 (きしゅ): type of equipment
各種 (かくしゅ): every kind
一種 (いっしゅ): species"
休,rest,"休み (やすみ): rest
休憩 (きゅうけい): rest
連休 (れんきゅう): consecutive holidays
夏休み (なつやすみ): summer vacation
休日 (きゅうじつ): holiday"
暴,outburst,"暴力 (ぼうりょく): violence
暴走 (ぼうそう): acting rashly
乱暴 (らんぼう): violence
暴動 (ぼうどう): insurrection
暴露 (ばくろ): disclosure"
爆,explode,"爆発 (ばくはつ): explosion
被爆 (ひばく): being bombed
爆弾 (ばくだん): bomb
爆笑 (ばくしょう): roar of laughter (from several people)
爆破 (ばくは): destructive blast"
告,tell,"広告 (こうこく): advertisement
報告 (ほうこく): report
警告 (けいこく): warning
告知 (こくち): notice
申告 (しんこく): report"
週,week,"週間 (しゅうかん): week
今週 (こんしゅう): this week
先週 (せんしゅう): last week
週 (しゅう): week
週末 (しゅうまつ): weekend"
料,fee,"料理 (りょうり): cooking
無料 (むりょう): free (of charge)
料 (りょう): fee
料金 (りょうきん): fee
資料 (しりょう): materials"
字,letter,"文字 (もじ): letter (of alphabet)
数字 (すうじ): numeral
字 (あざな): Chinese courtesy name (name formerly given to adult Chinese men, used in place of their given name in formal situations)
漢字 (かんじ): Chinese characters
赤字 (あかじ): (being in) the red"
念,thought,"残念 (ざんねん): deplorable
記念 (きねん): commemoration
概念 (がいねん): general idea
念 (ねん): sense
懸念 (けねん): worry"
伝,transmit,"伝え (つたえ): legend
伝統 (でんとう): tradition
伝える (つたえる): to convey
宣伝 (せんでん): publicity
遺伝子 (いでんし): gene"
育,nurture,"教育 (きょういく): education
育て (そだて): bringing up
保育園 (ほいくえん): nursery school
育成 (いくせい): rearing
子育て (こそだて): child rearing"
返,return,"繰り返し (くりかえし): repetition
返事 (へんじ): reply
返し (かえし): reversal
繰り返す (くりかえす): to repeat
返信 (へんしん): reply"
酉,sake jar,"酉 (とり): tenth sign of the Chinese zodiac (The Bird, 5pm-7pm, west, August)
酉の市 (とりのいち): Bird Day Fair (held at Otori Shrine on each Day of the Bird in November)"
配,distribute,"心配 (しんぱい): worry
配信 (はいしん): distribution (of information, etc.)
支配 (しはい): domination
配置 (はいち): arrangement (of resources)
配布 (はいふ): distribution"
片,one-sided,"片付け (かたづけ): tidying up
片手 (かたて): one hand
片方 (かたほう): one side
片隅 (かたすみ): corner
片道 (かたみち): one-way (trip)"
版,printing block,"版 (はん): edition
出版 (しゅっぱん): publication
版画 (はんが): woodcut
絶版 (ぜっぱん): out of print
組版 (くみはん): typesetting"
存,suppose,"存在 (そんざい): existence
保存 (ほぞん): preservation
依存 (いぞん): dependence
既存 (きそん): existing
ご存じ (ごぞんじ): knowing"
与,give,"与え (あたえ): gift
与える (あたえる): to give (esp. to someone of lower status)
給与 (きゅうよ): pay
関与 (かんよ): participation
与党 (よとう): ruling party"
写,copy,"写真 (しゃしん): photograph
描写 (びょうしゃ): depiction
写生 (しゃせい): sketching
被写体 (ひしゃたい): (photographic) subject
写し (うつし): copy"
僕,me,"僕ら (ぼくら): we
僕たち (ぼくたち): we
下僕 (げぼく): manservant
公僕 (こうぼく): public servant"
歳,year-end,"歳 (さい): -years-old
歳月 (さいげつ): time
歳旦 (さいたん): New Year's Day
万歳 (ばんざい): crying ""banzai"" (or raising one's hands in the banzai gesture)
歳時記 (さいじき): almanac of seasonal words (for haiku poets)"
住,dwelling,"住宅 (じゅうたく): residence
住民 (じゅうみん): inhabitant
住む (すむ): to live (of humans)
住所 (じゅうしょ): address (e.g. of house)
在住 (ざいじゅう): residing"
依,reliant,"依頼 (いらい): request
依存 (いぞん): dependence
依然として (いぜんとして): still
依然 (いぜん): still
憑依 (ひょうい): dependence"
丘,hill,"丘 (おか): hill
砂丘 (さきゅう): sand dune
丘陵 (きゅうりょう): hill
比丘 (びく): bhikkhu (fully ordained Buddhist monk)
段丘 (だんきゅう): terrace"
兵,soldier,"兵器 (へいき): arms
核兵器 (かくへいき): nuclear weapon
兵士 (へいし): soldier
海兵 (かいへい): sailor
衛兵 (えいへい): palace guard"
浜,seacoast,"横浜 (よこはま): Yokohama (city)
浜 (はま): beach
浜松 (はままつ): Hamamatsu (city)
砂浜 (すなはま): sandy beach
浜辺 (はまべ): beach"
必,without fail,"必要 (ひつよう): necessary
必ず (かならず): always
必死 (ひっし): frantic
必須 (ひっす): indispensable
必ずしも (かならずしも): not always"
絶,discontinue,"絶対 (ぜったい): definitely
絶望 (ぜつぼう): despair
絶妙 (ぜつみょう): exquisite
絶賛 (ぜっさん): high praise
拒絶 (きょぜつ): refusal"
丙,third class,丙 (へい): third in rank
疒,sickness,
病,sick,"病院 (びょういん): hospital
病 (びょう): disease
白血病 (はっけつびょう): leukemia
病棟 (びょうとう): (hospital) ward
うつ病 (うつびょう): depression"
升,measuring box,"升 (しょう): shō
一升瓶 (いっしょうびん): 1 sho bottle (1.8 litres)"
飛,fly,"飛行機 (ひこうき): aeroplane
飛ぶ (とぶ): to fly
飛行 (ひぎょう): flying without hindrance
飛び (とび): naught
飛ばし (とばし): selling or divesting in unwanted stocks"
肖,resemblance,"肖像 (しょうぞう): portrait
不肖 (ふしょう): unworthiness (of one's father, teacher, etc.)"
削,plane,"削除 (さくじょ): deletion
削減 (さくげん): cut
添削 (てんさく): correction
切削 (せっさく): cutting (e.g. metal)
削れる (けずれる): to be shaved or planed"
壬,9th calendar sign,壬 (じん): 9th in rank
任,responsibility,"責任 (せきにん): duty
任せ (まかせ): leaving everything up to someone else
就任 (しゅうにん): assumption (of office)
任意 (にんい): optional
辞任 (じにん): resignation (from a position)"
緒,thong,"一緒 (いっしょ): together
内緒 (ないしょ): secrecy
情緒 (じょうちょ): emotion
由緒 (ゆいしょ): history
緒 (しょ): beginning"
残,remainder,"残念 (ざんねん): deplorable
残り (のこり): remnant
残る (のこる): to remain
残す (のこす): to leave (behind, over)
残業 (ざんぎょう): overtime (work)"
奈,what,"奈良 (なら): Nara (city)
奈落 (ならく): Naraka"
羽,feather,"羽 (う): fifth degree (of the Japanese and Chinese pentatonic scale)
羽目 (はめ): panel
手羽 (てば): chicken wing
羽音 (はおと): sound of flapping wings (of a bird)
羽化 (うか): emergence (of insects)"
曜,day of the week,"土曜日 (どようび): Saturday
日曜日 (にちようび): Sunday
金曜日 (きんようび): Friday
日曜 (にちよう): Sunday
月曜日 (げつようび): Monday"
術,art,"技術 (ぎじゅつ): technology
芸術 (げいじゅつ): (fine) art
手術 (しゅじゅつ): surgery
美術館 (びじゅつかん): art gallery
美術 (びじゅつ): art"
備,provide,"準備 (じゅんび): preparation
装備 (そうび): equipment
整備 (せいび): maintenance
備え (そなえ): preparation
設備 (せつび): equipment"
友,friend,"友達 (ともだち): friend
友人 (ゆうじん): friend
友 (とも): friend
親友 (しんゆう): close friend
友情 (ゆうじょう): friendship"
系,lineage,"系 (けい): system
系列 (けいれつ): series
体系 (たいけい): system
系統 (けいとう): system
日系 (にっけい): (of) Japanese descent"
係,person in charge,"関係 (かんけい): relation
係 (がかり): charge
係る (かかる): to be the work of
無関係 (むかんけい): unrelated
係数 (けいすう): coefficient"
技,skill,"技術 (ぎじゅつ): technology
技 (わざ): technique
演技 (えんぎ): acting
競技 (きょうぎ): game
技法 (ぎほう): technique"
史,history,"歴史 (れきし): history
史上 (しじょう): in history
女史 (じょし): Ms
史実 (しじつ): historical fact
史観 (しかん): historical view"
沢,swamp,"贅沢 (ぜいたく): luxury
沢 (さわ): mountain stream
光沢 (こうたく): brilliance
潤沢 (じゅんたく): abundant
徳沢 (とくたく): blessing"
登,climb,"登場 (とうじょう): entry (on stage)
登録 (とうろく): registration
登山 (とざん): mountain climbing
登校 (とうこう): attendance (at school)
登壇 (とうだん): taking the podium"
則,rule,"原則 (げんそく): principle
法則 (ほうそく): law
規則 (きそく): rule
反則 (はんそく): foul play (sport)
変則 (へんそく): irregularity"
側,side,"側 (そく): first principle of the Eight Principles of Yong
側面 (そくめん): side
右側 (みぎがわ): right side
内側 (うちがわ): inside
左側 (ひだりがわ): left"
殺,kill,"殺し (ころし): murder
自殺 (じさつ): suicide
殺人 (さつじん): murder
殺す (ころす): to kill
暗殺 (あんさつ): assassination"
曽,formerly,
増,increase,"増える (ふえる): to increase
増加 (ぞうか): increase
増やし (ふやし): increase
増し (まし): more
増やす (ふやす): to increase"
状,form,"状態 (じょうたい): current status
状況 (じょうきょう): state of affairs (around you)
現状 (げんじょう): present condition
症状 (しょうじょう): symptoms
状 (じょう): shape"
協,cooperation,"協力 (きょうりょく): cooperation
協会 (きょうかい): association
協議 (きょうぎ): conference
妥協 (だきょう): compromise
協定 (きょうてい): arrangement"
九,nine,"九 (チュー): nine
九州 (きゅうしゅう): Kyushu (southernmost of the four main islands of Japan)
北九州 (きたきゅうしゅう): Kitakyushu (city)
十中八九 (じっちゅうはっく): in 8 or 9 cases out of ten
九重 (ここのえ): ninefold"
丸,circle,"丸 (がん): fishball
丸い (まるい): round
丸く (まるく): in a circle
日の丸 (ひのまる): outline of the Sun (esp. represented as a red circle)
丸出し (まるだし): exposing fully"
勢,power,"姿勢 (しせい): posture
勢い (いきおい): force
勢力 (せいりょく): influence
大勢 (たいせい): general trend
情勢 (じょうせい): state of things"
害,harm,"被害 (ひがい): (suffering) damage
障害 (しょうがい): obstacle
災害 (さいがい): calamity
侵害 (しんがい): infringement
損害 (そんがい): damage"
消,extinguish,"消費 (しょうひ): consumption
解消 (かいしょう): cancellation
消化 (しょうか): digestion (of food)
消える (きえる): to go out
消耗 (しょうもう): exhaustion"
黒,black,"黒 (くろ): black
黒い (くろい): black
黒人 (こくじん): black person
真っ黒 (まっくろ): pitch black
白黒 (しろくろ): black and white"
編,compile,"編集 (へんしゅう): editing
編 (へん): compilation (of a text)
再編 (さいへん): reorganization
編成 (へんせい): composition
続編 (ぞくへん): continuation"
準,standard,"準備 (じゅんび): preparation
基準 (きじゅん): standard
標準 (ひょうじゅん): standard
水準 (すいじゅん): level
準 (じゅん): semi-"
構,construct,"結構 (けっこう): splendid
構成 (こうせい): organization
構造 (こうぞう): structure
構築 (こうちく): construction
機構 (きこう): mechanism"
願,request,"お願い (おねがい): request
願い (ねがい): desire
願う (ねがう): to desire
願望 (がんぼう): desire
念願 (ねんがん): one's heart's desire"
難,difficult,"難しい (むずかしい): difficult
避難 (ひなん): taking refuge
困難 (こんなん): difficulty
非難 (ひなん): criticism
難易 (なんい): difficulty"
允,license,
充,allot,"充実 (じゅうじつ): fullness
充電 (じゅうでん): charging (electrically)
補充 (ほじゅう): replenishment
充満 (じゅうまん): being filled with
拡充 (かくじゅう): expansion"
統,unite,"大統領 (だいとうりょう): president (of a nation or company)
伝統 (でんとう): tradition
統合 (とうごう): integration
統計 (とうけい): statistics
統一 (とういつ): unity"
賞,prize,"賞 (しょう): prize
鑑賞 (かんしょう): appreciation (of art, music, poetry, etc.)
受賞 (じゅしょう): winning (a prize)
入賞 (にゅうしょう): winning a prize or place (in a contest)
賞賛 (しょうさん): praise"
基,foundation,"基本 (きほん): basics
基準 (きじゅん): standard
基礎 (きそ): foundation
基地 (きち): base (military, expedition, etc.)
基 (もとい): cause"
庫,warehouse,"冷蔵庫 (れいぞうこ): refrigerator
在庫 (ざいこ): inventory
文庫 (ぶんこ): library
倉庫 (そうこ): storehouse
文庫本 (ぶんこぼん): small-format paperback book"
深,deep,"深い (ふかい): deep
深夜 (しんや): late at night
興味深い (きょうみぶかい): very interesting
深刻 (しんこく): serious
深み (ふかみ): depth"
検,examine,"検索 (けんさく): looking up (e.g. a word in a dictionary)
検討 (けんとう): consideration
検査 (けんさ): inspection (e.g. customs, factory)
検証 (けんしょう): verification
検出 (けんしゅつ): detection"
供,offer,"子供 (こども): child
提供 (ていきょう): offer
供給 (きょうきゅう): supply
供 (とも): companion
供養 (くよう): memorial service for the dead"
坐,sit,"坐骨 (ざこつ): ischium
坐像 (ざぞう): seated figure (e.g. of Buddha)"
座,sit,"座 (ざ): seat
講座 (こうざ): academic teaching unit
口座 (こうざ): account (e.g. bank)
銀座 (ぎんざ): Ginza (shopping district in Tokyo)
座り (すわり): sitting"
処,dispose,"処理 (しょり): processing
対処 (たいしょ): dealing with
処分 (しょぶん): disposal
処 (どころ): restaurant
処置 (しょち): measure"
室,room,"室 (むろ): greenhouse
教室 (きょうしつ): classroom
室内 (しつない): indoor
寝室 (しんしつ): bedroom
個室 (こしつ): private room"
江,inlet,"江戸 (えど): Edo (old name of Tokyo)
江 (こう): Lake Biwa
堀江 (ほりえ): canal
江戸城 (えどじょう): Edo Castle (residence of the Shogun during the Edo period, now the site of the Tokyo Imperial Palace)
入り江 (いりえ): inlet"
英,England,"英語 (えいご): English (language)
英国 (えいこく): Great Britain
英文 (えいぶん): English writing
英雄 (えいゆう): hero
英会話 (えいかいわ): English conversation"
津,haven,"津波 (つなみ): tsunami
津 (つ): harbour
興味津々 (きょうみしんしん): very interesting
天津 (てんしん): Tianjin (China)
摂津 (せっつ): Settsu (former province covering parts of modern Osaka and Hyogo)"
左,left (direction),"左 (さ): left (esp. in vertical Japanese writing)
左右 (さゆう): left and right
左側 (ひだりがわ): left
左手 (ひだりて): left hand
左上 (ひだりうえ): upper left"
佐,help,"大佐 (たいさ): colonel
補佐 (ほさ): aid
少佐 (しょうさ): major
中佐 (ちゅうさ): lieutenant colonel
土佐犬 (とさけん): tosa (Japanese dog breed)"
客,guest,"お客様 (おきゃくさま): guest
客 (きゃく): guest
顧客 (こきゃく): customer
観客 (かんきゃく): audience
客観 (きゃっかん): objectivity"
録,record,"登録 (とうろく): registration
記録 (きろく): record
収録 (しゅうろく): compilation
録画 (ろくが): (video) recording
録音 (ろくおん): (audio) recording"
右,right (direction),"右 (みぎ): right
左右 (さゆう): left and right
右側 (みぎがわ): right side
右手 (みぎて): right hand
右足 (みぎあし): right foot"
若,young,"若い (わかい): young
若干 (じゃっかん): some
若者 (わかもの): young man
若 (わか): youth
若手 (わかて): young person"
遊,play,"遊び (あそび): playing
遊ぶ (あそぶ): to play
遊園 (ゆうえん): playground (for children)
浮遊 (ふゆう): floating
遊具 (ゆうぐ): play equipment"
極,poles,"積極 (せっきょく): positive
極めて (きわめて): exceedingly
極端 (きょくたん): extreme
究極 (きゅうきょく): ultimate
極 (きょく): pole"
痛,pain,"痛み (いたみ): pain
痛い (いたい): painful
頭痛 (ずつう): headache
痛 (つう): pain
苦痛 (くつう): pain"
